345.44	0.689
345.66	0.694
345.88	0.698
346.10	-0.373
346.31	1.670
346.53	0.955
346.75	-4.243
346.97	4.627
347.19	3.156
347.41	4.600
347.63	0.190
347.85	3.422
348.07	3.634
348.29	-6.567
348.51	1.865
348.73	1.851
348.95	1.680
349.17	0.908
349.39	-1.369
349.61	0.322
349.83	0.346
350.05	0.122
350.27	-0.599
350.49	0.252
350.71	-0.016
350.93	0.702
351.15	1.364
351.37	0.827
351.59	-0.115
351.80	-0.799
352.02	-0.187
352.24	-0.115
352.46	0.539
352.68	0.197
352.90	-0.233
353.12	-0.153
353.34	0.698
353.56	0.714
353.78	0.247
354.00	0.674
354.22	0.413
354.44	0.696
354.66	1.444
354.88	0.854
355.09	0.569
355.31	51.591
355.53	-0.027
355.75	-0.041
355.97	0.789
356.19	0.734
356.41	1.206
356.63	0.476
356.85	-1.841
357.07	1.029
357.29	0.788
357.50	-0.868
357.72	0.604
357.94	0.861
358.16	0.366
358.38	0.343
358.60	0.920
358.82	-1.168
359.04	1.387
359.26	1.417
359.48	0.461
359.69	0.787
359.91	0.361
360.13	1.085
360.35	-0.308
360.57	0.587
360.79	-0.460
361.01	-0.301
361.23	-2.924
361.45	1.047
361.66	0.475
361.88	0.677
362.10	1.075
362.32	1.339
362.54	0.065
362.76	-0.102
362.98	0.091
363.20	-1.379
363.41	-1.847
363.63	0.556
363.85	1.993
364.07	0.984
364.29	0.498
364.51	1.136
364.73	-1.573
364.94	1.308
365.16	0.643
365.38	-0.363
365.60	0.068
365.82	-1.008
366.04	0.043
366.26	-0.447
366.47	-0.345
366.69	0.129
366.91	-0.888
367.13	-0.906
367.35	0.092
367.57	0.425
367.79	2.510
368.00	-0.383
368.22	1.491
368.44	0.252
368.66	1.271
368.88	-0.355
369.10	1.236
369.31	0.333
369.53	1.773
369.75	0.677
369.97	-1.057
370.19	2.277
370.41	0.907
370.62	0.890
370.84	-0.431
371.06	0.386
371.28	0.706
371.50	0.555
371.71	1.152
371.93	1.280
372.15	0.837
372.37	-0.538
372.59	0.420
372.80	1.450
373.02	-1.900
373.24	-0.518
373.46	0.836
373.68	0.806
373.90	0.452
374.11	1.204
374.33	0.673
374.55	1.267
374.77	0.803
374.98	-0.906
375.20	1.731
375.42	-1.040
375.64	1.396
375.86	0.742
376.07	0.378
376.29	0.804
376.51	-2.421
376.73	2.465
376.95	0.277
377.16	0.596
377.38	0.739
377.60	0.839
377.82	0.309
378.03	-0.087
378.25	0.941
378.47	0.273
378.69	0.987
378.91	1.839
379.12	0.572
379.34	2.724
379.56	1.544
379.78	2.244
379.99	0.596
380.21	-0.065
380.43	-1.564
380.65	1.320
380.86	0.695
381.08	-1.267
381.30	0.817
381.52	2.707
381.73	1.306
381.95	0.056
382.17	0.885
382.39	0.529
382.60	0.882
382.82	0.654
383.04	1.658
383.26	1.133
383.47	2.032
383.69	0.060
383.91	1.423
384.13	-0.052
384.34	0.688
384.56	1.044
384.78	-0.325
385.00	0.583
385.21	-0.675
385.43	-1.518
385.65	-1.684
385.86	0.559
386.08	0.982
386.30	1.714
386.52	2.202
386.73	-1.356
386.95	0.043
387.17	-0.621
387.38	0.405
387.60	1.406
387.82	0.391
388.04	0.531
388.25	1.892
388.47	-2.927
388.69	-1.350
388.90	1.461
389.12	1.025
389.34	-0.348
389.56	1.247
389.77	0.371
389.99	0.848
390.21	1.010
390.42	1.445
390.64	0.662
390.86	1.546
391.07	1.624
391.29	0.650
391.51	0.620
391.72	0.851
391.94	-1.266
392.16	1.399
392.38	1.198
392.59	1.476
392.81	-0.321
393.03	1.985
393.24	1.399
393.46	0.897
393.68	0.393
393.89	1.585
394.11	1.817
394.33	0.517
394.54	1.017
394.76	1.271
394.98	1.934
395.19	-0.787
395.41	1.191
395.63	-0.067
395.84	1.580
396.06	2.174
396.28	1.790
396.49	0.486
396.71	0.441
396.93	1.753
397.14	1.935
397.36	2.050
397.57	0.181
397.79	1.753
398.01	1.804
398.22	0.971
398.44	0.590
398.66	0.829
398.87	-0.610
399.09	0.532
399.31	1.741
399.52	2.365
399.74	2.150
399.96	1.470
400.17	1.271
400.39	1.171
400.60	2.046
400.82	1.808
401.04	0.605
401.25	1.071
401.47	2.021
401.69	0.573
401.90	1.314
