345.44	-13.05
345.66	-13.05
345.88	-13.05
346.10	-16.33
346.31	-3.63
346.53	-4.04
346.75	17.67
346.97	8.04
347.19	0.05
347.41	-6.91
347.63	29.75
347.85	-4.45
348.07	-0.36
348.29	-12.03
348.51	9.68
348.73	4.76
348.95	9.47
349.17	-5.07
349.39	14.18
349.61	28.72
349.83	32.82
350.05	13.16
350.27	27.29
350.49	11.73
350.71	51.66
350.93	19.51
351.15	24.22
351.37	16.44
351.59	28.32
351.80	3.13
352.02	36.30
352.24	24.22
352.46	11.52
352.68	-1.18
352.90	36.30
353.12	32.21
353.34	36.92
353.56	24.83
353.78	-1.38
354.00	5.79
354.22	8.45
354.44	10.91
354.66	28.52
354.88	18.28
355.09	34.87
355.31	34.46
355.53	23.81
355.75	28.52
355.97	29.13
356.19	17.87
356.41	20.94
356.63	3.33
356.85	2.31
357.07	8.04
357.29	1.28
357.50	2.10
357.72	22.79
357.94	36.71
358.16	21.56
358.38	3.94
358.60	22.17
358.82	17.87
359.04	18.69
359.26	-0.56
359.48	42.86
359.69	19.10
359.91	13.37
360.13	21.35
360.35	45.93
360.57	13.37
360.79	21.97
361.01	44.08
361.23	89.14
361.45	11.73
361.66	43.68
361.88	16.64
362.10	18.89
362.32	3.33
362.54	18.69
362.76	14.18
362.98	3.53
363.20	43.68
363.41	24.22
363.63	34.66
363.85	6.40
364.07	23.20
364.29	6.20
364.51	7.02
364.73	35.48
364.94	18.69
365.16	19.30
365.38	47.98
365.60	12.55
365.82	24.42
366.04	14.18
366.26	3.74
366.47	12.75
366.69	5.38
366.91	17.26
367.13	3.53
367.35	4.56
367.57	18.28
367.79	11.93
368.00	26.27
368.22	35.69
368.44	34.87
368.66	12.75
368.88	19.71
369.10	32.82
369.31	16.85
369.53	23.61
369.75	5.38
369.97	33.23
370.19	32.82
370.41	40.60
370.62	16.64
370.84	27.91
371.06	13.98
371.28	24.22
371.50	17.87
371.71	29.34
371.93	15.41
372.15	29.54
372.37	-1.79
372.59	17.26
372.80	10.29
373.02	27.70
373.24	31.18
373.46	47.36
373.68	16.44
373.90	29.34
374.11	-1.18
374.33	23.40
374.55	8.65
374.77	38.76
374.98	33.44
375.20	-6.09
375.42	17.67
375.64	35.48
375.86	25.86
376.07	12.34
376.29	11.93
376.51	19.92
376.73	4.15
376.95	30.57
377.16	20.74
377.38	10.50
377.60	29.34
377.82	16.03
378.03	21.76
378.25	30.36
378.47	12.14
378.69	18.28
378.91	4.76
379.12	26.88
379.34	20.33
379.56	41.63
379.78	10.50
379.99	18.28
380.21	6.81
380.43	20.74
380.65	-2.81
380.86	21.35
381.08	13.98
381.30	32.00
381.52	25.65
381.73	27.91
381.95	19.92
382.17	33.03
382.39	15.62
382.60	22.17
382.82	14.18
383.04	32.00
383.26	13.98
383.47	40.40
383.69	14.80
383.91	6.61
384.13	25.65
384.34	24.63
384.56	23.81
384.78	34.46
385.00	3.94
385.21	29.95
385.43	42.65
385.65	28.72
385.86	8.65
386.08	28.72
386.30	11.11
386.52	11.52
386.73	21.76
386.95	22.58
387.17	15.41
387.38	21.15
387.60	21.56
387.82	16.03
388.04	32.21
388.25	31.80
388.47	22.38
388.69	20.74
388.90	-0.97
389.12	30.98
389.34	26.47
389.56	12.34
389.77	23.81
389.99	27.29
390.21	30.77
390.42	26.06
390.64	20.12
390.86	22.58
391.07	10.29
391.29	16.23
391.51	27.70
391.72	24.42
391.94	-1.18
392.16	17.87
392.38	29.54
392.59	16.44
392.81	13.98
393.03	12.34
393.24	41.22
393.46	24.01
393.68	12.14
393.89	25.86
394.11	19.10
394.33	15.82
394.54	34.46
394.76	37.53
394.98	7.84
395.19	26.27
395.41	35.69
395.63	20.53
395.84	6.81
396.06	30.16
396.28	22.58
396.49	27.29
396.71	17.87
396.93	17.05
397.14	34.25
397.36	46.13
397.57	31.18
397.79	16.44
398.01	16.23
398.22	27.50
398.44	36.51
398.66	48.59
398.87	28.32
399.09	14.18
399.31	39.58
399.52	33.23
399.74	24.42
399.96	33.23
400.17	9.06
400.39	19.30
400.60	32.00
400.82	46.13
401.04	14.18
401.25	38.35
401.47	14.59
401.69	38.96
401.90	11.52
402.12	34.46
402.33	24.22
402.55	30.77
402.77	23.81
402.98	49.00
403.20	30.16
403.41	38.76
403.63	16.03
403.85	55.76
404.06	17.87
404.28	31.39
404.49	9.47
404.71	15.21
404.93	50.23
405.14	26.68
405.36	25.04
405.57	19.10
405.79	36.51
406.01	19.51
406.22	23.81
406.44	23.20
406.65	0.05
406.87	25.45
407.09	39.99
407.30	27.09
407.52	29.95
407.73	21.35
407.95	-6.30
408.17	37.53
408.38	25.86
408.60	25.65
408.81	30.57
409.03	17.67
409.24	17.87
409.46	14.59
409.68	28.72
409.89	29.75
410.11	16.44
410.32	19.71
410.54	-5.07
410.75	20.53
410.97	8.45
411.18	31.59
411.40	11.52
411.62	50.02
411.83	40.40
412.05	16.64
412.26	38.35
412.48	43.47
412.69	43.88
412.91	36.30
413.12	32.82
413.34	42.45
413.56	15.82
413.77	-4.45
413.99	31.18
414.20	54.94
414.42	15.62
414.63	30.98
414.85	10.91
415.06	43.88
415.28	18.49
415.49	32.41
415.71	31.80
415.92	28.93
416.14	13.37
416.35	31.80
416.57	47.36
416.79	32.82
417.00	8.04
417.22	37.53
417.43	22.17
417.65	19.92
417.86	25.86
418.08	27.91
418.29	33.23
418.51	34.66
418.72	32.41
418.94	42.04
419.15	31.18
419.37	44.08
419.58	26.27
419.80	39.99
420.01	33.84
420.23	30.98
420.44	35.28
420.66	11.32
420.87	37.94
421.09	34.05
421.30	15.41
421.52	20.74
421.73	38.56
421.95	50.43
422.16	29.13
422.38	20.12
422.59	22.99
422.81	60.67
423.02	32.00
423.23	27.50
423.45	34.46
423.66	-8.55
423.88	21.56
424.09	22.79
424.31	20.74
424.52	18.69
424.74	16.03
424.95	53.30
425.17	24.63
425.38	53.30
425.60	27.91
425.81	34.25
426.03	35.48
426.24	50.43
426.45	6.40
426.67	95.69
426.88	19.10
427.10	24.42
427.31	55.76
427.53	26.88
427.74	36.71
427.96	32.41
428.17	35.48
428.39	4.76
428.60	39.17
428.81	37.74
429.03	44.49
429.24	53.10
429.46	40.19
429.67	28.11
429.89	44.29
430.10	36.30
430.31	25.86
430.53	49.61
430.74	17.87
430.96	40.40
431.17	27.09
431.39	16.44
431.60	13.37
431.81	12.55
432.03	27.70
432.24	42.04
432.46	36.10
432.67	68.46
432.89	27.29
433.10	51.87
433.31	33.64
433.53	27.29
433.74	38.56
433.96	10.09
434.17	47.98
434.38	25.65
434.60	37.53
434.81	51.46
435.03	40.81
435.24	50.43
435.45	20.12
435.67	62.72
435.88	53.10
436.10	49.82
436.31	23.40
436.52	66.41
436.74	56.99
436.95	36.30
437.17	73.99
437.38	42.86
437.59	54.73
437.81	15.41
438.02	62.52
438.23	62.11
438.45	38.56
438.66	60.26
438.88	51.25
439.09	45.31
439.30	33.44
439.52	32.62
439.73	42.65
439.94	38.35
440.16	45.93
440.37	47.77
440.58	25.24
440.80	41.22
441.01	43.68
441.23	30.57
441.44	53.91
441.65	62.93
441.87	68.05
442.08	45.11
442.29	51.25
442.51	69.89
442.72	70.30
442.93	63.95
443.15	55.76
443.36	37.53
443.57	55.96
443.79	57.40
444.00	41.42
444.21	60.47
444.43	63.13
444.64	70.09
444.85	44.29
445.07	49.82
445.28	57.40
445.49	64.77
445.71	41.83
445.92	53.10
446.13	72.96
446.35	43.88
446.56	49.61
446.77	44.90
446.99	45.72
447.20	62.31
447.41	55.14
447.63	73.58
447.84	47.36
448.05	80.13
448.27	56.99
448.48	63.54
448.69	65.79
448.90	61.90
449.12	78.70
449.33	73.58
449.54	56.78
449.76	61.49
449.97	78.29
450.18	61.49
450.40	62.11
450.61	62.52
450.82	51.05
451.03	55.96
451.25	55.14
