345.44	1.274
345.66	1.282
345.88	1.290
346.10	-5.762
346.31	-3.087
346.53	-1.282
346.75	-5.743
346.97	-6.349
347.19	2.791
347.41	2.276
347.63	1.385
347.85	2.140
348.07	2.651
348.29	1.796
348.51	0.779
348.73	-10.096
348.95	-0.657
349.17	4.594
349.39	-0.470
349.61	0.837
349.83	2.143
350.05	1.620
350.27	1.336
350.49	1.036
350.71	1.706
350.93	1.309
351.15	-4.264
351.37	3.312
351.59	1.344
351.80	1.861
352.02	1.802
352.24	-1.202
352.46	1.786
352.68	0.872
352.90	0.801
353.12	1.036
353.34	1.345
353.56	0.713
353.78	1.129
354.00	1.728
354.22	1.327
354.44	1.795
354.66	0.995
354.88	3.636
355.09	0.412
355.31	1.467
355.53	-2.560
355.75	1.838
355.97	1.907
356.19	-0.218
356.41	0.142
356.63	0.700
356.85	3.782
357.07	1.137
357.29	0.865
357.50	1.793
357.72	-0.141
357.94	1.274
358.16	0.514
358.38	0.632
358.60	1.434
358.82	2.134
359.04	0.070
359.26	0.534
359.48	4.024
359.69	0.978
359.91	-3.263
360.13	-0.151
360.35	1.598
360.57	1.663
360.79	-1.009
361.01	0.661
361.23	0.290
361.45	1.419
361.66	1.702
361.88	1.758
362.10	3.259
362.32	-0.402
362.54	0.803
362.76	4.490
362.98	1.304
363.20	1.175
363.41	4.162
363.63	0.169
363.85	4.392
364.07	1.608
364.29	0.865
364.51	0.763
364.73	2.168
364.94	2.091
365.16	1.689
365.38	-0.104
365.60	0.777
365.82	1.533
366.04	0.773
366.26	0.442
366.47	0.790
366.69	3.279
366.91	0.971
367.13	2.487
367.35	1.493
367.57	2.257
367.79	0.439
368.00	-2.232
368.22	1.309
368.44	1.809
368.66	0.840
368.88	1.628
369.10	0.276
369.31	-0.846
369.53	1.051
369.75	1.362
369.97	0.418
370.19	2.235
370.41	0.697
370.62	2.149
370.84	2.350
371.06	0.398
371.28	1.793
371.50	1.448
371.71	2.744
371.93	2.071
372.15	-16.305
372.37	1.236
372.59	2.320
372.80	2.767
373.02	1.325
373.24	1.146
373.46	0.703
